,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Wdr90,81.28785502194127,7.329334333082034,2.0341587164700075,3.603128051778107,0.00031441053819839475,0.024052406172177198,Wdr90
Ednrb,52652.54658590948,-1.59654188263364,0.44389182438800795,-3.5966913444165964,0.0003222905293778153,0.024509336589134217,Ednrb
Pmp22,90085.71913024384,-1.2879107578810212,0.35835273903841497,-3.5939749235262823,0.00032567119488501446,0.02462074233330709,Pmp22
Sdr42e1,74.01609920756928,7.195017517728718,2.0044768117613416,3.5894740590221286,0.0003313458004157494,0.024794677932313845,Sdr42e1
Gsr,3394.956941182093,-1.6145307203817965,0.4498436537184647,-3.589093026067792,0.000331830423619513,0.024794677932313845,Gsr
Ano1,106.3637652039615,7.659049511296958,2.138687943602373,3.5811907642758642,0.00034203179932295143,0.02540920627109001,Ano1
Cd74,160827.4203300572,2.7365672178446676,0.764935071392067,3.5775156875269505,0.000346875407005932,0.025620935234714013,Cd74
Grrp1,17164.438308133103,1.93973541092006,0.5427060386581211,3.5741916852743936,0.0003513115003604777,0.02580031658647348,Grrp1
Rcor1,3053.9115756608344,-1.8581596334872403,0.5214920556786921,-3.563160000719382,0.0003664171880798271,0.02665549323332127,Rcor1
Pogz,1915.2789381983782,-2.487741047902773,0.6982802495531572,-3.5626684980632435,0.0003671041318314554,0.02665549323332127,Pogz
Bean1,108.36176080046918,8.271856995179968,2.3239252921534064,3.559433267114651,0.0003716559540592644,0.026834395064998125,Bean1
Acsf2,297.53371516058286,3.7276867878595303,1.0509682966127876,3.546906980803948,0.0003897821884578869,0.02798592562045119,Acsf2
Cops2,4129.933778677227,-1.3218964842378567,0.3730438718683941,-3.5435416151379844,0.0003947909983919975,0.028188077285188625,Cops2
Piga,61.046566730502875,3.8460674581225334,1.0862275911236314,3.5407565500559857,0.00039898153518391966,0.02832989331593224,Piga
